user_id,trips_booked,total_cancellations,has_children,avg_hotel_cost_total,age_end_july_2023,total_hotel_transactions,total_flights_transactions,avg_checked_bags,Perks
573946,2,0,0,389.0,49.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
573988,3,0,1,581.67,47.0,3,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
574003,2,1,0,431.0,41.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574071,4,0,0,526.25,44.0,4,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574104,4,0,0,305.0,53.0,4,8,0.5,Senior Travellers - 15% off next booking
574116,1,0,1,3640.0,45.0,1,0,0.0,Family Big Spenders - Kids stay free next hotel booking
574134,2,0,0,212.0,42.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574150,3,0,0,596.5,54.0,2,6,0.67,Senior Travellers - 15% off next booking
574206,2,0,1,736.5,35.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
574279,3,0,0,406.0,47.0,3,4,1.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574362,0,0,0,0.0,22.0,0,0,0.0,First Timer - 10% off next booking
574409,1,1,1,228.0,39.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
574419,2,0,0,128.0,33.0,2,4,0.5,Light Packer - Free drink and snack on next flight booked
574440,2,0,1,978.5,49.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
574465,3,0,0,784.0,31.0,3,6,0.33,Light Packer - Free drink and snack on next flight booked
574467,4,0,1,901.33,45.0,3,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
574489,2,0,1,732.0,51.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
574493,3,0,0,754.67,36.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574513,4,0,0,816.0,44.0,2,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574603,4,0,1,967.25,41.0,4,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
574625,4,0,0,1072.33,50.0,3,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574680,2,0,0,1413.5,40.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574794,2,0,0,254.0,42.0,1,3,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574840,3,0,1,1935.0,38.0,2,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
574885,1,0,0,243.0,36.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
574909,3,0,1,400.67,43.0,3,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
574987,1,0,1,783.0,41.0,1,1,1.0,Family Small Spenders - Kids eat for free next hotel booking
575051,4,0,0,2064.67,49.0,3,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575055,4,0,0,1627.25,38.0,4,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575092,1,0,0,1836.0,24.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
575131,3,0,0,437.33,37.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575208,1,0,0,1080.0,39.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575233,3,0,0,1121.33,47.0,3,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575253,3,0,1,369.0,43.0,2,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
575299,3,0,0,736.0,43.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575419,5,0,0,2256.0,41.0,3,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575433,3,0,0,1251.67,55.0,3,4,1.0,Senior Travellers - 15% off next booking
575459,4,0,0,1357.0,54.0,4,7,0.5,Senior Travellers - 15% off next booking
575500,2,0,0,473.0,51.0,2,4,0.0,Senior Travellers - 15% off next booking
575528,2,0,0,2297.5,53.0,2,4,0.0,Senior Travellers - 15% off next booking
575554,1,1,0,0.0,44.0,0,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575561,3,0,0,400.67,45.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575576,3,0,0,901.0,51.0,3,5,0.33,Senior Travellers - 15% off next booking
575677,5,0,0,1294.8,42.0,5,8,0.25,Hotel Stayer - Free meal with next hotel booking
575692,0,0,1,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
575711,3,0,1,1250.67,48.0,3,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
575733,0,0,0,0.0,46.0,0,0,0.0,First Timer - 10% off next booking
575756,2,1,0,427.5,38.0,2,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575774,3,0,0,752.67,40.0,3,5,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575809,3,0,0,719.0,48.0,3,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575823,1,0,0,242.0,41.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
575868,2,0,0,204.0,65.0,1,4,1.0,Senior Travellers - 15% off next booking
575908,2,1,1,974.0,29.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
575923,2,0,1,2507.0,39.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
575964,0,0,0,0.0,57.0,0,0,0.0,First Timer - 10% off next booking
575971,5,0,0,943.2,51.0,5,10,0.8,Big Spenders - 1 Night free hotel room next flight booking
576040,2,0,0,319.0,27.0,2,3,0.0,Light Packer - Free drink and snack on next flight booked
576103,1,1,1,103.0,50.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
576136,3,0,0,2294.0,50.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576159,2,0,1,838.5,27.0,2,1,1.0,Family Small Spenders - Kids eat for free next hotel booking
576169,5,0,0,505.5,38.0,4,10,0.8,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576231,2,0,1,887.0,30.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
576272,4,0,1,605.0,39.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
576357,2,0,0,919.5,32.0,2,2,1.0,Light Packer - Free drink and snack on next flight booked
576366,3,0,0,315.0,44.0,2,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576369,1,0,0,254.0,47.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576370,1,1,0,1278.0,34.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
576373,4,0,0,707.5,47.0,4,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576541,3,0,1,336.0,44.0,2,6,1.33,Family Small Spenders - Kids eat for free next hotel booking
576612,5,0,0,1789.0,37.0,4,10,0.2,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576663,1,0,1,272.0,42.0,1,1,0.0,Family Small Spenders - Kids eat for free next hotel booking
576668,0,0,0,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
576677,3,1,0,393.33,52.0,3,6,0.67,Senior Travellers - 15% off next booking
576691,5,0,1,1865.25,42.0,4,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
576712,1,0,0,1932.0,69.0,1,0,0.0,Senior Travellers - 15% off next booking
576765,0,1,0,0.0,20.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
576785,0,0,1,0.0,32.0,0,0,0.0,First Timer - 10% off next booking
576833,4,0,1,252.33,40.0,3,8,0.0,Family Small Spenders - Kids eat for free next hotel booking
576846,1,0,1,1992.0,19.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
576849,3,1,0,1382.33,37.0,3,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576879,1,0,1,155.0,37.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
576922,0,0,0,0.0,16.0,0,0,0.0,First Timer - 10% off next booking
576945,1,0,1,248.0,49.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
576962,3,0,0,583.5,44.0,2,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
576966,2,0,0,628.0,54.0,2,4,0.0,Senior Travellers - 15% off next booking
576985,4,0,0,2532.5,39.0,4,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
577007,3,0,0,738.33,38.0,3,2,3.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
577044,3,0,1,270.5,54.0,2,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
577046,1,0,1,236.0,42.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
577074,4,0,0,594.5,52.0,4,5,0.67,Senior Travellers - 15% off next booking
577089,3,0,1,530.0,63.0,2,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
577115,4,0,0,1030.25,30.0,4,6,0.0,Light Packer - Free drink and snack on next flight booked
577145,6,0,0,854.4,42.0,5,8,1.5,Hotel Stayer - Free meal with next hotel booking
577180,5,0,0,516.6,48.0,5,9,0.6,Hotel Stayer - Free meal with next hotel booking
577208,2,0,1,188.5,43.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
577215,1,0,0,732.0,31.0,1,1,0.0,Light Packer - Free drink and snack on next flight booked
577216,4,0,1,864.25,46.0,4,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
577225,2,0,0,840.0,45.0,2,4,1.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
577255,3,0,0,511.67,45.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
577287,3,1,1,628.0,43.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
577356,1,0,1,80.0,40.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
577381,0,0,1,0.0,47.0,0,0,0.0,First Timer - 10% off next booking
577386,2,0,0,712.0,52.0,1,4,0.5,Senior Travellers - 15% off next booking
577410,5,0,1,483.6,35.0,5,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
577534,1,0,0,398.0,24.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
577539,2,0,1,1027.0,33.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
577541,2,1,0,363.0,33.0,2,4,1.0,Light Packer - Free drink and snack on next flight booked
577598,3,1,0,607.0,52.0,3,6,0.33,Senior Travellers - 15% off next booking
577617,5,0,0,595.33,25.0,3,10,0.6,Light Packer - Free drink and snack on next flight booked
577625,2,0,1,334.0,41.0,1,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
577626,4,0,1,586.0,44.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
577638,5,0,0,887.2,37.0,5,10,0.6,Big Spenders - 1 Night free hotel room next flight booking
577643,0,0,0,0.0,19.0,0,0,0.0,First Timer - 10% off next booking
577667,1,0,0,0.0,37.0,0,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
577682,1,0,0,62.0,17.0,1,1,1.0,Light Packer - Free drink and snack on next flight booked
577851,1,1,1,186.0,27.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
577901,0,1,1,0.0,28.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
577915,4,0,0,1379.75,44.0,4,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
577921,2,0,0,1640.5,25.0,2,2,0.0,Light Packer - Free drink and snack on next flight booked
577930,4,0,0,534.75,45.0,4,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
577944,1,0,0,876.0,68.0,1,0,0.0,Senior Travellers - 15% off next booking
577984,3,0,1,623.33,46.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
578058,1,0,0,280.0,30.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
578088,3,0,0,736.0,41.0,2,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
578120,3,0,0,585.0,59.0,3,4,1.0,Senior Travellers - 15% off next booking
578164,2,0,1,132.0,42.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
578396,3,0,1,1233.67,54.0,3,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
578459,3,0,0,336.0,38.0,1,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
578488,2,0,0,307.5,51.0,2,3,1.0,Senior Travellers - 15% off next booking
578503,3,0,0,663.33,50.0,3,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
578511,1,0,1,450.0,53.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
578549,4,0,0,952.5,38.0,4,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
578607,6,0,0,725.25,39.0,4,10,0.8,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
578824,5,0,0,465.2,33.0,5,10,0.4,Light Packer - Free drink and snack on next flight booked
578866,0,0,1,0.0,40.0,0,0,0.0,First Timer - 10% off next booking
578872,2,0,0,706.5,33.0,2,4,0.5,Light Packer - Free drink and snack on next flight booked
578886,2,0,1,348.0,25.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
578892,4,0,1,223.75,34.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
578929,3,0,0,530.0,36.0,2,5,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
578938,5,0,0,1057.75,45.0,4,8,1.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
578947,4,0,1,985.25,47.0,4,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
578993,2,0,1,140.5,28.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
579021,1,0,0,204.0,36.0,1,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
579040,0,0,0,0.0,46.0,0,0,0.0,First Timer - 10% off next booking
579065,4,0,1,968.25,49.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
579230,1,0,0,0.0,44.0,0,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
579275,4,1,0,383.5,45.0,4,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
579307,4,1,1,171.0,53.0,3,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
579323,3,0,1,459.0,27.0,3,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
579404,4,0,0,452.25,37.0,4,7,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
579503,0,0,0,0.0,72.0,0,0,0.0,First Timer - 10% off next booking
579547,3,0,0,1142.0,45.0,2,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
579589,6,0,0,1077.6,48.0,5,12,0.17,Big Spenders - 1 Night free hotel room next flight booking
579707,2,0,1,333.0,42.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
579714,2,0,0,1842.5,84.0,2,0,0.0,Senior Travellers - 15% off next booking
579783,0,0,0,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
579792,5,0,0,785.6,45.0,5,8,0.25,Hotel Stayer - Free meal with next hotel booking
579804,3,0,0,2036.0,54.0,3,3,1.0,Senior Travellers - 15% off next booking
579829,3,0,0,298.67,58.0,3,6,0.67,Senior Travellers - 15% off next booking
579846,1,0,0,2755.0,25.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
579950,5,0,1,951.8,34.0,5,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
579971,0,0,0,0.0,77.0,0,0,0.0,First Timer - 10% off next booking
579999,1,0,0,260.0,16.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
580026,0,0,0,0.0,75.0,0,0,0.0,First Timer - 10% off next booking
580077,2,0,0,561.0,32.0,2,2,0.0,Light Packer - Free drink and snack on next flight booked
580211,6,0,0,829.83,38.0,6,12,0.83,Big Spenders - 1 Night free hotel room next flight booking
580212,4,0,0,754.75,44.0,4,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
580402,5,0,0,558.75,40.0,4,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
580460,3,0,1,398.0,42.0,2,4,0.33,Family Small Spenders - Kids eat for free next hotel booking
580515,3,0,0,1064.67,46.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
580578,4,0,1,527.5,42.0,4,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
580611,4,0,0,434.67,37.0,3,7,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
580622,0,0,0,0.0,67.0,0,0,0.0,First Timer - 10% off next booking
580626,3,0,0,574.0,51.0,2,6,0.33,Senior Travellers - 15% off next booking
580658,3,0,0,396.0,45.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
580895,2,0,0,1043.5,71.0,2,0,0.0,Senior Travellers - 15% off next booking
580902,2,0,0,834.0,53.0,2,4,0.0,Senior Travellers - 15% off next booking
580944,3,0,1,1273.0,40.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
580971,2,0,0,1066.0,43.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581005,5,0,0,874.75,44.0,4,9,0.6,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581085,3,1,1,505.67,26.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
581086,1,0,0,1458.0,42.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581091,4,0,0,544.0,31.0,4,8,0.75,Light Packer - Free drink and snack on next flight booked
581110,0,0,1,0.0,43.0,0,0,0.0,First Timer - 10% off next booking
581111,4,0,1,620.0,44.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
581120,2,1,0,263.0,40.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581239,2,0,1,270.0,35.0,1,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
581269,4,0,0,593.75,48.0,4,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581307,3,0,0,1679.67,31.0,3,4,0.0,Light Packer - Free drink and snack on next flight booked
581343,1,1,0,1232.0,24.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
581365,1,0,0,567.0,31.0,1,2,2.0,Heavy Packer - Free bag on next flight
581385,1,0,1,932.0,50.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
581388,1,0,0,416.0,25.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
581409,3,0,1,872.0,37.0,2,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
581412,2,0,0,866.0,47.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581438,3,0,0,889.0,39.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581461,1,0,0,302.0,17.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
581491,2,1,0,1000.5,17.0,2,2,0.0,Light Packer - Free drink and snack on next flight booked
581527,5,0,0,654.5,36.0,4,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581577,2,0,0,148.5,37.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581595,0,0,1,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
581666,3,0,0,1837.33,51.0,3,6,0.67,Senior Travellers - 15% off next booking
581679,0,1,1,0.0,19.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
581685,1,0,1,178.0,57.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
581721,5,0,0,741.4,42.0,5,9,0.4,Hotel Stayer - Free meal with next hotel booking
581729,0,1,0,0.0,67.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
581770,2,0,1,618.0,55.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
581835,5,0,0,1253.6,38.0,5,8,0.75,Hotel Stayer - Free meal with next hotel booking
581858,2,0,0,110.0,46.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
581901,5,0,0,581.25,53.0,4,8,0.25,Senior Travellers - 15% off next booking
582002,0,0,0,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
582011,4,0,1,1114.5,63.0,4,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
582038,2,0,0,1364.5,28.0,2,4,2.5,Heavy Packer - Free bag on next flight
582190,0,0,0,0.0,68.0,0,0,0.0,First Timer - 10% off next booking
582227,4,0,1,1108.67,30.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
582241,0,0,0,0.0,40.0,0,0,0.0,First Timer - 10% off next booking
582254,4,0,0,1562.0,49.0,3,7,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582319,4,0,0,841.75,55.0,4,8,0.75,Senior Travellers - 15% off next booking
582320,2,0,0,688.0,57.0,2,2,0.0,Senior Travellers - 15% off next booking
582326,4,0,0,376.0,44.0,4,8,1.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582333,4,0,0,928.67,42.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582343,2,0,0,473.0,34.0,2,3,1.0,Light Packer - Free drink and snack on next flight booked
582446,2,1,1,438.0,32.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
582482,2,0,0,246.0,40.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582484,3,0,1,326.0,38.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
582577,3,0,1,496.67,40.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
582586,0,0,0,0.0,88.0,0,0,0.0,First Timer - 10% off next booking
582636,2,0,0,385.5,50.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582664,1,0,1,1372.0,53.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
582723,4,0,1,1612.5,47.0,4,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
582729,0,0,1,0.0,62.0,0,0,0.0,First Timer - 10% off next booking
582768,5,0,0,2623.0,42.0,4,10,0.4,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582785,6,0,1,396.5,53.0,6,12,0.33,Family Small Spenders - Kids eat for free next hotel booking
582796,1,0,0,5838.0,24.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
582801,2,1,0,1036.5,50.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582828,3,0,0,2496.0,30.0,1,6,0.67,Light Packer - Free drink and snack on next flight booked
582833,2,0,0,1336.0,42.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
582903,0,1,0,0.0,23.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
582979,6,0,0,505.2,45.0,5,12,0.5,Big Spenders - 1 Night free hotel room next flight booking
582995,4,0,0,570.33,39.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583016,1,0,1,189.0,42.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
583023,3,0,0,4477.67,52.0,3,4,0.5,Senior Travellers - 15% off next booking
583038,3,0,0,552.0,44.0,2,5,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583052,4,0,0,603.75,41.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583070,3,0,1,1050.0,25.0,1,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
583087,3,0,1,705.67,45.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
583120,1,1,1,764.0,52.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
583134,1,0,0,231.0,33.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
583166,0,1,1,0.0,20.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
583190,0,0,0,0.0,20.0,0,0,0.0,First Timer - 10% off next booking
583200,2,0,0,810.0,40.0,1,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583297,4,0,1,758.25,53.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
583335,2,0,1,406.5,18.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
583336,2,0,1,947.0,35.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
583342,2,0,0,730.0,65.0,2,0,0.0,Senior Travellers - 15% off next booking
583446,4,0,0,1781.5,33.0,4,6,0.67,Light Packer - Free drink and snack on next flight booked
583454,1,0,1,246.0,21.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
583483,1,0,0,420.0,35.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
583486,4,0,0,830.75,44.0,4,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583490,1,0,0,1290.0,24.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
583499,3,0,0,603.0,48.0,3,6,1.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583526,3,0,1,754.0,30.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
583612,4,0,1,1218.67,39.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
583623,1,0,1,568.0,54.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
583664,2,0,0,180.5,47.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583759,2,0,1,1005.5,36.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
583764,2,0,1,2431.0,43.0,2,4,2.5,Family Small Spenders - Kids eat for free next hotel booking
583931,3,0,0,444.33,47.0,3,3,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
583955,0,0,0,0.0,27.0,0,0,0.0,First Timer - 10% off next booking
583976,2,0,0,891.0,37.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
584001,1,0,0,556.0,16.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
584012,2,0,1,428.0,46.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
584030,4,0,1,362.5,52.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
584034,3,0,0,666.0,38.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
584115,2,1,1,583.0,35.0,2,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
584134,2,0,1,701.5,39.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
584185,1,0,1,82.0,47.0,1,2,2.0,Family Small Spenders - Kids eat for free next hotel booking
584217,0,0,0,0.0,51.0,0,0,0.0,First Timer - 10% off next booking
584241,2,0,1,980.0,55.0,2,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
584247,3,0,0,651.33,38.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
584288,5,0,0,564.4,37.0,5,9,0.8,Hotel Stayer - Free meal with next hotel booking
584423,2,0,0,260.5,34.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
584459,2,0,1,2118.0,36.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
584525,7,0,0,1149.0,49.0,5,12,0.5,Big Spenders - 1 Night free hotel room next flight booking
584530,4,0,1,1733.25,42.0,4,8,1.0,Family Small Spenders - Kids eat for free next hotel booking
